cue target 1930, cosine similarity=0.09
conceit greed 1940, cosine similarity=0.30
conceit greed 1950, cosine similarity=0.35
conceit greed 1960, cosine similarity=0.34
conceit greed 1970, cosine similarity=0.33
conceit greed 1980, cosine similarity=0.28

conceit haughty 1930, cosine similarity=0.28
conceit haughty 1940, cosine similarity=0.31
conceit haughty 1950, cosine similarity=0.33
conceit haughty 1960, cosine similarity=0.36
conceit haughty 1970, cosine similarity=0.27
conceit haughty 1980, cosine similarity=0.31

conceit hide 1930, cosine similarity=0.23
conceit hide 1940, cosine similarity=0.18
conceit hide 1950, cosine similarity=0.23
conceit hide 1960, cosine similarity=0.18
conceit hide 1970, cosine similarity=0.15
conceit hide 1980, cosine similarity=0.15

conceit humble 1930, cosine similarity=0.16
conceit humble 1940, cosine similarity=0.21
conceit humble 1950, cosine similarity=0.19
conceit humble 1960, cosine similarity=0.22
conceit humble 1970, cosine similarity=0.20
conceit humble 1980, cosine similarity=0.20

conceit jealous 1930, cosine similarity=0.23
conceit jealous 1940, cosine similarity=0.20
conceit jealous 1950, cosine similarity=0.27
conceit jealous 1960, cosine similarity=0.26
conceit jealous 1970, cosine similarity=0.22
conceit jealous 1980, cosine similarity=0.21

conceit lie 1930, cosine similarity=0.08
conceit lie 1940, cosine similarity=0.10
conceit lie 1950, cosine similarity=0.10
conceit lie 1960, cosine similarity=0.08
conceit lie 1970, cosine similarity=0.10
conceit lie 1980, cosine similarity=0.06

conceit nose 1930, cosine similarity=0.06
conceit nose 1940, cosine similarity=0.06
conceit nose 1950, cosine similarity=0.13
conceit nose 1960, cosine similarity=0.11
conceit nose 1970, cosine similarity=0.05
conceit nose 1980, cosine similarity=0.08

conceit pride 1930, cosine similarity=0.44
conceit pride 1940, cosine similarity=0.42
conceit pride 1950, cosine similarity=0.39
conceit pride 1960, cosine similarity=0.37
conceit pride 1970, cosine similarity=0.36
conceit pride 1980, cosine similarity=0.28

conceit proud 1930, cosine similarity=0.23
conceit proud 1940, cosine similarity=0.24
conceit proud 1950, cosine similarity=0.28
conceit proud 1960, cosine similarity=0.32
conceit proud 1970, cosine similarity=0.18
conceit proud 1980, cosine similarity=0.24

conceit rude 1930, cosine similarity=0.23
conceit rude 1940, cosine similarity=0.19
conceit rude 1950, cosine similarity=0.31
conceit rude 1960, cosine similarity=0.25
conceit rude 1970, cosine similarity=0.18
conceit rude 1980, cosine similarity=0.19

conceited snob 1930, cosine similarity=0.14
conceited snob 1940, cosine similarity=0.14
conceited snob 1950, cosine similarity=0.17
conceited snob 1960, cosine similarity=0.16
conceited snob 1970, cosine similarity=0.12
conceited snob 1980, cosine similarity=0.07

conceited stuck up 1930, cosine similarity=0.00
conceited stuck up 1940, cosine similarity=0.00
conceited stuck up 1950, cosine similarity=0.00
conceited stuck up 1960, cosine similarity=0.00
conceited stuck up 1970, cosine similarity=0.00
conceited stuck up 1980, cosine similarity=0.00

conceited arrogant 1930, cosine similarity=0.35
conceited arrogant 1940, cosine similarity=0.38
conceited arrogant 1950, cosine similarity=0.37
conceited arrogant 1960, cosine similarity=0.41
conceited arrogant 1970, cosine similarity=0.38
conceited arrogant 1980, cosine similarity=0.32

conceited jerk 1930, cosine similarity=0.07
conceited jerk 1940, cosine similarity=0.07
conceited jerk 1950, cosine similarity=0.15
conceited jerk 1960, cosine similarity=0.07
conceited jerk 1970, cosine similarity=0.11
conceited jerk 1980, cosine similarity=0.21

conceited me 1930, cosine similarity=0.05
conceited me 1940, cosine similarity=0.16
conceited me 1950, cosine similarity=0.17
conceited me 1960, cosine similarity=0.21
conceited me 1970, cosine similarity=0.14
conceited me 1980, cosine similarity=0.16

conceited rain 1930, cosine similarity=0.03
conceited rain 1940, cosine similarity=-0.02
conceited rain 1950, cosine similarity=0.04
conceited rain 1960, cosine similarity=0.10
conceited rain 1970, cosine similarity=0.06
conceited rain 1980, cosine similarity=0.03

conceited ego 1930, cosine similarity=0.07
conceited ego 1940, cosine similarity=0.10
conceited ego 1950, cosine similarity=0.14
conceited ego 1960, cosine similarity=0.06
conceited ego 1970, cosine similarity=0.16
conceited ego 1980, cosine similarity=0.20

conceited selfish 1930, cosine similarity=0.31
conceited selfish 1940, cosine similarity=0.23
conceited selfish 1950, cosine similarity=0.24
conceited selfish 1960, cosine similarity=0.31
conceited selfish 1970, cosine similarity=0.38
conceited selfish 1980, cosine similarity=0.29

conceited cocky 1930, cosine similarity=0.00
conceited cocky 1940, cosine similarity=0.00
conceited cocky 1950, cosine similarity=0.00
conceited cocky 1960, cosine similarity=0.00
conceited cocky 1970, cosine similarity=0.00
conceited cocky 1980, cosine similarity=0.24

conceited person 1930, cosine similarity=0.03
conceited person 1940, cosine similarity=0.08
conceited person 1950, cosine similarity=0.10
conceited person 1960, cosine similarity=0.06
conceited person 1970, cosine similarity=0.00
conceited person 1980, cosine similarity=0.12

conceited self-centered 1930, cosine similarity=0.00
conceited self-centered 1940, cosine similarity=0.00
conceited self-centered 1950, cosine similarity=0.00
conceited self-centered 1960, cosine similarity=0.00
conceited self-centered 1970, cosine similarity=0.00
conceited self-centered 1980, cosine similarity=0.00

conceited egotistical 1930, cosine similarity=0.00
conceited egotistical 1940, cosine similarity=0.00
conceited egotistical 1950, cosine similarity=0.00
conceited egotistical 1960, cosine similarity=0.38
conceited egotistical 1970, cosine similarity=0.30
conceited egotistical 1980, cosine similarity=0.24

conceited big head 1930, cosine similarity=0.00
conceited big head 1940, cosine similarity=0.00
conceited big head 1950, cosine similarity=0.00
conceited big head 1960, cosine similarity=0.00
conceited big head 1970, cosine similarity=0.00
conceited big head 1980, cosine similarity=0.00

conceited fool 1930, cosine similarity=0.32
conceited fool 1940, cosine similarity=0.29
conceited fool 1950, cosine similarity=0.28
conceited fool 1960, cosine similarity=0.25
conceited fool 1970, cosine similarity=0.23
conceited fool 1980, cosine similarity=0.17

conceited snot 1930, cosine similarity=0.00
conceited snot 1940, cosine similarity=0.00
conceited snot 1950, cosine similarity=0.00
conceited snot 1960, cosine similarity=0.00
conceited snot 1970, cosine similarity=0.00
conceited snot 1980, cosine similarity=0.00

conceited star 1930, cosine similarity=-0.10
conceited star 1940, cosine similarity=0.02
conceited star 1950, cosine similarity=-0.07
conceited star 1960, cosine similarity=0.05
conceited star 1970, cosine similarity=-0.08
conceited star 1980, cosine similarity=0.06

conceited stupid 1930, cosine similarity=0.46
conceited stupid 1940, cosine similarity=0.38
conceited stupid 1950, cosine similarity=0.31
conceited stupid 1960, cosine similarity=0.40
conceited stupid 1970, cosine similarity=0.29
conceited stupid 1980, cosine similarity=0.28

concentrate think 1930, cosine similarity=0.09
concentrate think 1940, cosine similarity=0.12
concentrate think 1950, cosine similarity=0.14
concentrate think 1960, cosine similarity=0.23
concentrate think 1970, cosine similarity=0.24
concentrate think 1980, cosine similarity=0.22

concentrate study 1930, cosine similarity=0.12
concentrate study 1940, cosine similarity=0.15
concentrate study 1950, cosine similarity=0.19
concentrate study 1960, cosine similarity=0.18
concentrate study 1970, cosine similarity=0.21
concentrate study 1980, cosine similarity=0.11

concentrate juice 1930, cosine similarity=0.14
concentrate juice 1940, cosine similarity=0.14
concentrate juice 1950, cosine similarity=0.23
concentrate juice 1960, cosine similarity=0.23
concentrate juice 1970, cosine similarity=0.23
concentrate juice 1980, cosine similarity=0.26

concentrate hard 1930, cosine similarity=0.15
concentrate hard 1940, cosine similarity=0.19
concentrate hard 1950, cosine similarity=0.15
concentrate hard 1960, cosine similarity=0.20
concentrate hard 1970, cosine similarity=0.25
concentrate hard 1980, cosine similarity=0.26

concentrate mind 1930, cosine similarity=0.23
concentrate mind 1940, cosine similarity=0.22
concentrate mind 1950, cosine similarity=0.21
concentrate mind 1960, cosine similarity=0.23
concentrate mind 1970, cosine similarity=0.23
concentrate mind 1980, cosine similarity=0.23

concentrate attention 1930, cosine similarity=0.39
concentrate attention 1940, cosine similarity=0.41
concentrate attention 1950, cosine similarity=0.38
concentrate attention 1960, cosine similarity=0.42
concentrate attention 1970, cosine similarity=0.40
concentrate attention 1980, cosine similarity=0.33

concentrate focus 1930, cosine similarity=0.35
concentrate focus 1940, cosine similarity=0.33
concentrate focus 1950, cosine similarity=0.36
concentrate focus 1960, cosine similarity=0.44
concentrate focus 1970, cosine similarity=0.46
concentrate focus 1980, cosine similarity=0.51

concentrate learn 1930, cosine similarity=0.15
concentrate learn 1940, cosine similarity=0.21
concentrate learn 1950, cosine similarity=0.19
concentrate learn 1960, cosine similarity=0.23
concentrate learn 1970, cosine similarity=0.23
concentrate learn 1980, cosine similarity=0.20

concentrate wander 1930, cosine similarity=0.26
concentrate wander 1940, cosine similarity=0.17
concentrate wander 1950, cosine similarity=0.24
concentrate wander 1960, cosine similarity=0.21
concentrate wander 1970, cosine similarity=0.15
concentrate wander 1980, cosine similarity=0.18

concentrate brain 1930, cosine similarity=0.08
concentrate brain 1940, cosine similarity=0.07
concentrate brain 1950, cosine similarity=0.12
concentrate brain 1960, cosine similarity=0.11
concentrate brain 1970, cosine similarity=0.10
concentrate brain 1980, cosine similarity=0.06

concentrate listen 1930, cosine similarity=0.04
concentrate listen 1940, cosine similarity=0.13
concentrate listen 1950, cosine similarity=0.07
concentrate listen 1960, cosine similarity=0.14
concentrate listen 1970, cosine similarity=0.15
concentrate listen 1980, cosine similarity=0.15

concept idea 1930, cosine similarity=0.45
concept idea 1940, cosine similarity=0.45
concept idea 1950, cosine similarity=0.47
concept idea 1960, cosine similarity=0.54
concept idea 1970, cosine similarity=0.48
concept idea 1980, cosine similarity=0.45

concept understand 1930, cosine similarity=0.17
concept understand 1940, cosine similarity=0.13
concept understand 1950, cosine similarity=0.18
concept understand 1960, cosine similarity=0.14
concept understand 1970, cosine similarity=0.22
concept understand 1980, cosine similarity=0.12

concept thought 1930, cosine similarity=0.12
concept thought 1940, cosine similarity=0.14
concept thought 1950, cosine similarity=0.10
concept thought 1960, cosine similarity=0.13
concept thought 1970, cosine similarity=0.11
concept thought 1980, cosine similarity=0.09

concept way 1930, cosine similarity=0.07
concept way 1940, cosine similarity=0.04
concept way 1950, cosine similarity=0.02
concept way 1960, cosine similarity=-0.00
concept way 1970, cosine similarity=0.05
concept way 1980, cosine similarity=-0.01

concept grasp 1930, cosine similarity=0.16
concept grasp 1940, cosine similarity=0.18
concept grasp 1950, cosine similarity=0.19
concept grasp 1960, cosine similarity=0.21
concept grasp 1970, cosine similarity=0.27
concept grasp 1980, cosine similarity=0.19

concept meaning 1930, cosine similarity=0.37
concept meaning 1940, cosine similarity=0.36
concept meaning 1950, cosine similarity=0.39
concept meaning 1960, cosine similarity=0.34
concept meaning 1970, cosine similarity=0.31
concept meaning 1980, cosine similarity=0.36

concept reason 1930, cosine similarity=0.17
concept reason 1940, cosine similarity=0.12
concept reason 1950, cosine similarity=0.17
concept reason 1960, cosine similarity=0.14
concept reason 1970, cosine similarity=0.10
concept reason 1980, cosine similarity=0.11

concept belief 1930, cosine similarity=0.28
concept belief 1940, cosine similarity=0.36
concept belief 1950, cosine similarity=0.33
concept belief 1960, cosine similarity=0.30
concept belief 1970, cosine similarity=0.34
concept belief 1980, cosine similarity=0.35

concept learn 1930, cosine similarity=-0.05
concept learn 1940, cosine similarity=-0.04
concept learn 1950, cosine similarity=-0.02
concept learn 1960, cosine similarity=-0.07
concept learn 1970, cosine similarity=-0.02
concept learn 1980, cosine similarity=-0.03

concept vision 1930, cosine similarity=0.17
concept vision 1940, cosine similarity=0.23
concept vision 1950, cosine similarity=0.15
concept vision 1960, cosine similarity=0.22
concept vision 1970, cosine similarity=0.07
concept vision 1980, cosine similarity=0.19

concern worry 1930, cosine similarity=0.33
concern worry 1940, cosine similarity=0.34
concern worry 1950, cosine similarity=0.32
concern worry 1960, cosine similarity=0.39
concern worry 1970, cosine similarity=0.33
concern worry 1980, cosine similarity=0.35

concern care 1930, cosine similarity=0.26
concern care 1940, cosine similarity=0.25
concern care 1950, cosine similarity=0.32
concern care 1960, cosine similarity=0.30
