cue target 1930, cosine similarity=0.09
primate human 1940, cosine similarity=0.06
primate human 1950, cosine similarity=0.07
primate human 1960, cosine similarity=0.16
primate human 1970, cosine similarity=0.21
primate human 1980, cosine similarity=0.26

primate neanderthal 1930, cosine similarity=0.00
primate neanderthal 1940, cosine similarity=0.00
primate neanderthal 1950, cosine similarity=0.11
primate neanderthal 1960, cosine similarity=0.22
primate neanderthal 1970, cosine similarity=0.21
primate neanderthal 1980, cosine similarity=0.22

primate primitive 1930, cosine similarity=0.06
primate primitive 1940, cosine similarity=0.12
primate primitive 1950, cosine similarity=0.06
primate primitive 1960, cosine similarity=0.04
primate primitive 1970, cosine similarity=0.17
primate primitive 1980, cosine similarity=0.14

prime ribs 1930, cosine similarity=-0.02
prime ribs 1940, cosine similarity=-0.08
prime ribs 1950, cosine similarity=-0.04
prime ribs 1960, cosine similarity=-0.10
prime ribs 1970, cosine similarity=-0.04
prime ribs 1980, cosine similarity=0.05

prime time 1930, cosine similarity=0.06
prime time 1940, cosine similarity=0.04
prime time 1950, cosine similarity=0.10
prime time 1960, cosine similarity=0.02
prime time 1970, cosine similarity=0.09
prime time 1980, cosine similarity=0.12

prime best 1930, cosine similarity=0.05
prime best 1940, cosine similarity=-0.02
prime best 1950, cosine similarity=-0.01
prime best 1960, cosine similarity=0.02
prime best 1970, cosine similarity=0.03
prime best 1980, cosine similarity=-0.01

prime first 1930, cosine similarity=0.07
prime first 1940, cosine similarity=0.07
prime first 1950, cosine similarity=0.14
prime first 1960, cosine similarity=0.07
prime first 1970, cosine similarity=0.09
prime first 1980, cosine similarity=0.16

prime ready 1930, cosine similarity=-0.00
prime ready 1940, cosine similarity=-0.01
prime ready 1950, cosine similarity=0.01
prime ready 1960, cosine similarity=-0.06
prime ready 1970, cosine similarity=-0.01
prime ready 1980, cosine similarity=-0.00

prime tops 1930, cosine similarity=-0.03
prime tops 1940, cosine similarity=-0.05
prime tops 1950, cosine similarity=-0.01
prime tops 1960, cosine similarity=-0.01
prime tops 1970, cosine similarity=-0.02
prime tops 1980, cosine similarity=-0.07

prime pump 1930, cosine similarity=0.17
prime pump 1940, cosine similarity=0.15
prime pump 1950, cosine similarity=0.22
prime pump 1960, cosine similarity=0.13
prime pump 1970, cosine similarity=0.13
prime pump 1980, cosine similarity=0.08

prime height 1930, cosine similarity=0.00
prime height 1940, cosine similarity=-0.06
prime height 1950, cosine similarity=-0.07
prime height 1960, cosine similarity=-0.03
prime height 1970, cosine similarity=-0.06
prime height 1980, cosine similarity=-0.03

prime life 1930, cosine similarity=0.11
prime life 1940, cosine similarity=0.07
prime life 1950, cosine similarity=0.02
prime life 1960, cosine similarity=0.04
prime life 1970, cosine similarity=0.08
prime life 1980, cosine similarity=0.07

prime choice 1930, cosine similarity=0.11
prime choice 1940, cosine similarity=0.21
prime choice 1950, cosine similarity=0.14
prime choice 1960, cosine similarity=0.13
prime choice 1970, cosine similarity=0.13
prime choice 1980, cosine similarity=0.10

prime good 1930, cosine similarity=0.03
prime good 1940, cosine similarity=0.06
prime good 1950, cosine similarity=0.05
prime good 1960, cosine similarity=0.09
prime good 1970, cosine similarity=0.04
prime good 1980, cosine similarity=0.06

prime peak 1930, cosine similarity=-0.04
prime peak 1940, cosine similarity=0.00
prime peak 1950, cosine similarity=0.02
prime peak 1960, cosine similarity=-0.00
prime peak 1970, cosine similarity=-0.01
prime peak 1980, cosine similarity=0.00

prime perfect 1930, cosine similarity=-0.09
prime perfect 1940, cosine similarity=-0.00
prime perfect 1950, cosine similarity=-0.04
prime perfect 1960, cosine similarity=0.00
prime perfect 1970, cosine similarity=-0.12
prime perfect 1980, cosine similarity=-0.04

prince princess 1930, cosine similarity=0.60
prince princess 1940, cosine similarity=0.60
prince princess 1950, cosine similarity=0.59
prince princess 1960, cosine similarity=0.62
prince princess 1970, cosine similarity=0.60
prince princess 1980, cosine similarity=0.61

prince king 1930, cosine similarity=0.54
prince king 1940, cosine similarity=0.54
prince king 1950, cosine similarity=0.53
prince king 1960, cosine similarity=0.51
prince king 1970, cosine similarity=0.52
prince king 1980, cosine similarity=0.46

prince charming 1930, cosine similarity=0.18
prince charming 1940, cosine similarity=0.22
prince charming 1950, cosine similarity=0.27
prince charming 1960, cosine similarity=0.25
prince charming 1970, cosine similarity=0.31
prince charming 1980, cosine similarity=0.24

prince queen 1930, cosine similarity=0.48
prince queen 1940, cosine similarity=0.48
prince queen 1950, cosine similarity=0.50
prince queen 1960, cosine similarity=0.49
prince queen 1970, cosine similarity=0.49
prince queen 1980, cosine similarity=0.45

prince charles 1930, cosine similarity=0.33
prince charles 1940, cosine similarity=0.34
prince charles 1950, cosine similarity=0.33
prince charles 1960, cosine similarity=0.28
prince charles 1970, cosine similarity=0.36
prince charles 1980, cosine similarity=0.37

prince crown 1930, cosine similarity=0.38
prince crown 1940, cosine similarity=0.30
prince crown 1950, cosine similarity=0.34
prince crown 1960, cosine similarity=0.34
prince crown 1970, cosine similarity=0.32
prince crown 1980, cosine similarity=0.30

prince frog 1930, cosine similarity=-0.02
prince frog 1940, cosine similarity=0.04
prince frog 1950, cosine similarity=0.03
prince frog 1960, cosine similarity=0.08
prince frog 1970, cosine similarity=0.14
prince frog 1980, cosine similarity=0.17

prince rich 1930, cosine similarity=0.08
prince rich 1940, cosine similarity=0.04
prince rich 1950, cosine similarity=0.08
prince rich 1960, cosine similarity=0.10
prince rich 1970, cosine similarity=0.11
prince rich 1980, cosine similarity=0.06

prince royalty 1930, cosine similarity=0.13
prince royalty 1940, cosine similarity=0.17
prince royalty 1950, cosine similarity=0.12
prince royalty 1960, cosine similarity=0.08
prince royalty 1970, cosine similarity=0.08
prince royalty 1980, cosine similarity=0.07

prince castle 1930, cosine similarity=0.13
prince castle 1940, cosine similarity=0.27
prince castle 1950, cosine similarity=0.27
prince castle 1960, cosine similarity=0.24
prince castle 1970, cosine similarity=0.25
prince castle 1980, cosine similarity=0.24

prince handsome 1930, cosine similarity=0.09
prince handsome 1940, cosine similarity=0.17
prince handsome 1950, cosine similarity=0.15
prince handsome 1960, cosine similarity=0.16
prince handsome 1970, cosine similarity=0.21
prince handsome 1980, cosine similarity=0.21

prince music 1930, cosine similarity=-0.01
prince music 1940, cosine similarity=0.06
prince music 1950, cosine similarity=0.05
prince music 1960, cosine similarity=0.00
prince music 1970, cosine similarity=0.06
prince music 1980, cosine similarity=0.07

prince pauper 1930, cosine similarity=0.19
prince pauper 1940, cosine similarity=0.24
prince pauper 1950, cosine similarity=0.28
prince pauper 1960, cosine similarity=0.29
prince pauper 1970, cosine similarity=0.28
prince pauper 1980, cosine similarity=0.31

princess prince 1930, cosine similarity=0.60
princess prince 1940, cosine similarity=0.60
princess prince 1950, cosine similarity=0.59
princess prince 1960, cosine similarity=0.62
princess prince 1970, cosine similarity=0.60
princess prince 1980, cosine similarity=0.61

princess bride 1930, cosine similarity=0.38
princess bride 1940, cosine similarity=0.41
princess bride 1950, cosine similarity=0.34
princess bride 1960, cosine similarity=0.34
princess bride 1970, cosine similarity=0.35
princess bride 1980, cosine similarity=0.38

princess queen 1930, cosine similarity=0.58
princess queen 1940, cosine similarity=0.54
princess queen 1950, cosine similarity=0.56
princess queen 1960, cosine similarity=0.50
princess queen 1970, cosine similarity=0.54
princess queen 1980, cosine similarity=0.54

princess royalty 1930, cosine similarity=0.10
princess royalty 1940, cosine similarity=0.12
princess royalty 1950, cosine similarity=0.12
princess royalty 1960, cosine similarity=0.08
princess royalty 1970, cosine similarity=0.15
princess royalty 1980, cosine similarity=0.08

princess crown 1930, cosine similarity=0.32
princess crown 1940, cosine similarity=0.26
princess crown 1950, cosine similarity=0.26
princess crown 1960, cosine similarity=0.30
princess crown 1970, cosine similarity=0.30
princess crown 1980, cosine similarity=0.28

princess beautiful 1930, cosine similarity=0.24
princess beautiful 1940, cosine similarity=0.26
princess beautiful 1950, cosine similarity=0.25
princess beautiful 1960, cosine similarity=0.28
princess beautiful 1970, cosine similarity=0.29
princess beautiful 1980, cosine similarity=0.27

princess king 1930, cosine similarity=0.41
princess king 1940, cosine similarity=0.41
princess king 1950, cosine similarity=0.43
princess king 1960, cosine similarity=0.40
princess king 1970, cosine similarity=0.40
princess king 1980, cosine similarity=0.35

princess castle 1930, cosine similarity=0.19
princess castle 1940, cosine similarity=0.30
princess castle 1950, cosine similarity=0.31
princess castle 1960, cosine similarity=0.27
princess castle 1970, cosine similarity=0.31
princess castle 1980, cosine similarity=0.31

princess diana 1930, cosine similarity=0.27
princess diana 1940, cosine similarity=0.32
princess diana 1950, cosine similarity=0.27
princess diana 1960, cosine similarity=0.26
princess diana 1970, cosine similarity=0.22
princess diana 1980, cosine similarity=0.33

princess fantasy 1930, cosine similarity=0.07
princess fantasy 1940, cosine similarity=0.13
princess fantasy 1950, cosine similarity=0.01
princess fantasy 1960, cosine similarity=0.05
princess fantasy 1970, cosine similarity=0.06
princess fantasy 1980, cosine similarity=0.01

principal school 1930, cosine similarity=0.22
principal school 1940, cosine similarity=0.21
principal school 1950, cosine similarity=0.17
principal school 1960, cosine similarity=0.14
principal school 1970, cosine similarity=0.15
principal school 1980, cosine similarity=0.12

principal teacher 1930, cosine similarity=0.18
principal teacher 1940, cosine similarity=0.19
principal teacher 1950, cosine similarity=0.20
principal teacher 1960, cosine similarity=0.17
principal teacher 1970, cosine similarity=0.17
principal teacher 1980, cosine similarity=0.13

principal leader 1930, cosine similarity=0.10
principal leader 1940, cosine similarity=0.05
principal leader 1950, cosine similarity=0.07
principal leader 1960, cosine similarity=0.06
principal leader 1970, cosine similarity=0.02
principal leader 1980, cosine similarity=0.10

principal authority 1930, cosine similarity=0.04
principal authority 1940, cosine similarity=0.12
principal authority 1950, cosine similarity=0.21
principal authority 1960, cosine similarity=0.09
principal authority 1970, cosine similarity=0.17
principal authority 1980, cosine similarity=0.16

principal dean 1930, cosine similarity=0.19
principal dean 1940, cosine similarity=0.10
principal dean 1950, cosine similarity=0.18
principal dean 1960, cosine similarity=0.11
principal dean 1970, cosine similarity=0.09
principal dean 1980, cosine similarity=0.22

principal head 1930, cosine similarity=0.02
principal head 1940, cosine similarity=0.08
principal head 1950, cosine similarity=-0.01
principal head 1960, cosine similarity=-0.01
principal head 1970, cosine similarity=-0.04
principal head 1980, cosine similarity=0.02

principal important 1930, cosine similarity=0.23
principal important 1940, cosine similarity=0.22
principal important 1950, cosine similarity=0.27
principal important 1960, cosine similarity=0.25
principal important 1970, cosine similarity=0.24
principal important 1980, cosine similarity=0.21

principal idea 1930, cosine similarity=-0.07
principal idea 1940, cosine similarity=-0.11
principal idea 1950, cosine similarity=-0.03
principal idea 1960, cosine similarity=-0.06
principal idea 1970, cosine similarity=-0.05
principal idea 1980, cosine similarity=-0.08

principal pleasure 1930, cosine similarity=0.05
principal pleasure 1940, cosine similarity=0.06
principal pleasure 1950, cosine similarity=0.09
principal pleasure 1960, cosine similarity=0.01
principal pleasure 1970, cosine similarity=0.01
principal pleasure 1980, cosine similarity=0.11

principal administrator 1930, cosine similarity=0.15
principal administrator 1940, cosine similarity=0.17
principal administrator 1950, cosine similarity=0.18
principal administrator 1960, cosine similarity=0.10
principal administrator 1970, cosine similarity=0.17
principal administrator 1980, cosine similarity=0.16

principal boss 1930, cosine similarity=-0.00
principal boss 1940, cosine similarity=0.05
principal boss 1950, cosine similarity=0.02
principal boss 1960, cosine similarity=0.02
principal boss 1970, cosine similarity=-0.01
principal boss 1980, cosine similarity=0.04

principal first 1930, cosine similarity=0.17
principal first 1940, cosine similarity=0.12
principal first 1950, cosine similarity=0.12
principal first 1960, cosine similarity=0.19
principal first 1970, cosine similarity=0.12
principal first 1980, cosine similarity=0.10

principal main 1930, cosine similarity=0.42
principal main 1940, cosine similarity=0.39
principal main 1950, cosine similarity=0.40
principal main 1960, cosine similarity=0.43
principal main 1970, cosine similarity=0.46
principal main 1980, cosine similarity=0.41

principal master 1930, cosine similarity=0.09
principal master 1940, cosine similarity=0.03
principal master 1950, cosine similarity=0.02
principal master 1960, cosine similarity=0.06
principal master 1970, cosine similarity=0.13
principal master 1980, cosine similarity=0.12

principal moral 1930, cosine similarity=-0.00
principal moral 1940, cosine similarity=0.07
principal moral 1950, cosine similarity=0.06
principal moral 1960, cosine similarity=0.08
principal moral 1970, cosine similarity=0.05
principal moral 1980, cosine similarity=0.08

principal office 1930, cosine similarity=0.15
principal office 1940, cosine similarity=0.17
principal office 1950, cosine similarity=0.18
principal office 1960, cosine similarity=0.14
principal office 1970, cosine similarity=0.14
principal office 1980, cosine similarity=0.19

principal theorem 1930, cosine similarity=0.11
principal theorem 1940, cosine similarity=0.11
